vehicle_id,Waiting_time
HDV_1,176
HDV_7,173
HDV_11,152
HDV_17,139
CAV_0,129
CAV_18,126
HDV_15,120
HDV_9,117
CAV_26,114
CAV_4,114
HDV_13,90
CAV_10,87
HDV_19,75
CAV_20,66
CAV_48,61
CAV_6,58
CAV_22,52
HDV_29,51
CAV_30,47
CAV_44,43
HDV_25,40
CAV_12,39
CAV_2,34
CAV_28,28
CAV_32,28
HDV_5,19
HDV_33,18
CAV_16,11
HDV_39,7
