vehicle_id,Travel_time
HDV_19,112.9999999999963
HDV_29,75.39999999999571
CAV_21,123.79999999999555
CAV_27,127.99999999999353
HDV_1,238.1999999999946
CAV_9,200.7999999999943
HDV_4,236.79999999999427
CAV_15,177.9999999999937
HDV_13,188.1999999999938
CAV_12,195.79999999999382
CAV_3,244.19999999999408
HDV_5,242.99999999999392
HDV_20,201.19999999999132
HDV_31,157.59999999999107
HDV_38,136.79999999999225
HDV_43,133.19999999999246
HDV_32,200.39999999998864
HDV_26,222.59999999998848
HDV_17,249.99999999998883
HDV_10,297.7999999999887
HDV_61,83.99999999999523
CAV_6,360.5999999999872
CAV_33,246.799999999986
HDV_58,107.59999999999388
HDV_8,362.99999999998545
HDV_7,365.1999999999853
CAV_45,220.79999999998748
CAV_24,307.7999999999843
HDV_59,132.39999999999247
HDV_28,283.39999999998395
HDV_40,252.39999999998568
HDV_44,234.79999999998668
CAV_36,267.79999999998483
CAV_30,285.99999999998374
HDV_56,170.9999999999903
HDV_64,115.59999999999343
CAV_57,160.99999999999085
HDV_49,206.99999999998826
CAV_39,269.7999999999847
HDV_50,210.79999999998805
CAV_75,100.1999999999943
CAV_60,175.99999999999
HDV_23,362.7999999999817
HDV_55,211.19999999998802
HDV_46,256.1999999999855
HDV_2,450.5999999999824
HDV_47,253.9999999999856
CAV_18,391.59999999998064
HDV_92,86.99999999999505
HDV_41,328.39999999998133
HDV_86,124.19999999999294
CAV_51,275.9999999999843
HDV_14,441.59999999997916
HDV_80,146.39999999999168
HDV_37,357.39999999997997
HDV_16,436.19999999997924
CAV_42,333.9999999999817
HDV_65,197.59999999998962
HDV_11,464.7999999999813
HDV_35,373.59999999998195
CAV_69,190.19999999999334
CAV_66,203.19999999999374
CAV_54,287.39999999998906
HDV_68,206.7999999999957
CAV_87,153.19999999999914
HDV_70,201.79999999999654
CAV_72,196.99999999999716
HDV_79,184.99999999999898
CAV_90,143.2000000000017
HDV_52,315.1999999999922
HDV_82,185.800000000002
CAV_0,565.7999999999918
HDV_22,489.79999999999484
HDV_77,228.60000000000804
HDV_67,256.20000000000664
HDV_88,192.20000000001056
HDV_25,487.9999999999972
HDV_34,449.5999999999983
HDV_53,362.8000000000036
CAV_81,232.6000000000115
HDV_106,107.60000000002088
HDV_83,233.60000000001372
CAV_48,394.80000000000575
CAV_84,242.00000000001734
CAV_99,139.00000000002376
HDV_76,289.6000000000219
CAV_96,201.00000000002734
HDV_71,309.8000000000225
HDV_97,194.60000000003072
CAV_78,305.20000000002574
HDV_100,179.20000000003375
HDV_122,74.20000000001687
CAV_102,189.6000000000367
CAV_129,71.40000000001623
HDV_127,82.60000000001878
CAV_105,220.40000000004625
HDV_62,430.0000000000382
HDV_95,299.200000000046
HDV_73,384.4000000000412
HDV_119,135.60000000003083
CAV_126,103.20000000002346
HDV_74,392.6000000000436
CAV_63,439.2000000000414
HDV_109,209.4000000000476
HDV_85,369.0000000000468
HDV_118,155.40000000003533
HDV_98,276.2000000000541
HDV_101,269.00000000005474
HDV_91,356.6000000000508
CAV_123,160.20000000003643
HDV_128,135.0000000000307
HDV_134,119.80000000002724
HDV_152,64.00000000001455
CAV_93,374.2000000000568
HDV_124,173.00000000003934
HDV_110,247.6000000000563
CAV_114,224.00000000005093
HDV_94,368.80000000006095
HDV_107,290.200000000066
HDV_89,406.8000000000608
HDV_146,123.40000000002806
HDV_151,100.80000000002292
HDV_136,152.80000000003474
HDV_154,88.20000000002005
HDV_157,70.60000000001605
HDV_125,194.20000000004416
HDV_116,242.60000000005516
HDV_137,162.20000000003688
HDV_145,144.60000000003288
CAV_165,86.80000000001974
HDV_166,88.4000000000201
CAV_135,224.8000000000511
HDV_113,326.4000000000742
HDV_103,405.0000000000865
HDV_131,275.4000000000626
CAV_138,256.4000000000583
HDV_130,283.6000000000645
HDV_148,224.40000000005102
CAV_141,258.80000000005884
HDV_172,136.8000000000311
HDV_104,451.8000000000977
CAV_117,365.6000000000831
CAV_144,276.40000000006285
HDV_143,288.6000000000656
HDV_139,296.20000000006735
HDV_179,126.60000000002879
HDV_164,189.40000000004306
HDV_140,305.2000000000694
HDV_155,239.00000000005434
HDV_163,201.60000000004584
HDV_188,120.60000000002742
CAV_159,228.60000000005198
CAV_147,307.4000000000699
CAV_150,298.80000000006794
HDV_160,249.60000000005675
CAV_186,158.20000000003597
CAV_132,373.60000000008495
HDV_208,66.60000000001514
CAV_180,192.40000000004363
CAV_108,509.0000000001156
HDV_182,195.60000000004436
CAV_111,493.6000000001121
HDV_175,225.60000000005118
CAV_156,311.8000000000708
HDV_178,220.0000000000499
HDV_209,89.8000000000203
HDV_133,398.6000000000905
HDV_181,208.80000000004736
HDV_112,483.0000000001097
CAV_189,190.80000000004327
HDV_194,161.40000000003658
HDV_214,75.40000000001703
HDV_203,152.80000000003463
HDV_190,213.00000000004832
HDV_167,297.0000000000674
CAV_183,241.40000000005477
